Category,Sub Category,Question,answer A,Answer B,Answer C,Answer D,correct answer,Difficulty,Last used,Frequency,Reg  or TT
Q&A,,Which U.S. state has the least rainfall?,,,,,Nevada,,3/27/2019,1,Reg
Q&A,,"what does the abbreviation ""n/a"" mean",,,,,not applicable,,3/27/2019,1,Reg
Q&A,,"What ""p"" word refers to water as drinkable?",,,,,potable,,3/27/2019,1,Reg
Q&A,,What small carrier attached to a motorcycle shares its name with a brandy cocktail?,,,,,sidecar,,3/27/2019,1,Reg
Q&A,,"What soft drink used the slogan, ""obey your thirst"" for almost two decades?",,,,,sprite,,3/27/2019,1,Reg
Q&A,,"In geography, what ""a"" word describes a sea with numerous islands or a group of many islands?",,,,,archipelago,,6/27/2022,2,Reg
Q&A,,"How were Gilligan and the gang finally rescued from that island? a) they never were rescued, b) coast guard helicopter or c) a cruise ship spotted them on a raft drifting out to sea?",,,,,b) coast guard helicopter,,4/24/2022,2,Reg
Q&A,,"Quite sweet, this greek dessert is made of filo pastry, chopped nuts and held together with honey?",,,,,Baklava,,9/19/2022,2,Reg
Q&A,,"Which has more legs, a) three spiders, b) three and a half camels or c) five ants?",,,,,c) five ants (30 legs),,9/19/2022,2,Reg
Q&A,,This pungent hot-tasting red powder is also the same name of the capital of French Guiana?,,,,,Cayenne,,9/19/2022,2,Reg
Q&A,,What breakfast food gets its name from the roman goddess of grain and farming?,,,,,cereal (Ceres),,3/28/2019,1,Reg
Q&A,,"Toted as a great stress reliever, what toy became popular in April of 2017?",,,,,Fidget spinner,,3/28/2019,1,Reg
Q&A,,In which of the Rocky movies did Hulk Hogan have a part,,,,,Rocky 3 (Thunder Lips),,3/30/2022c,1,Reg
Q&A,,"What was the jersey number of former Chicago Bears linebacker, Brian Urlacher? 21, 45 or 54",,,,,54,,3/31/2019,1,Reg
Q&A,,What year began the period known as the 19th century?,,,,,1801,,3/31/2019,1,Reg
Q&A,,The first episode of Family Guy aired in which decade?,,,,,1990’s (1999),,9/19/2022,2,Reg
Q&A,,What is the capital city of Maine?,,,,,Augusta,,9/19/2022,2,Reg
Q&A,,In the French nursery rhyme Frère Jacques (Frair a shocka) can be translated into this English name. 2 words,,,,,Brother John,,11/28/2022,2,Reg
Q&A,,Billie Joe Armstrong is the lead singer and guitar player of what American rock band?,,,,,Green Day,,9/19/2022,2,Reg
Q&A,,What city provided the setting for the first season of MTV’s The Real World?,,,,,New York City,,3/31/2019,1,Reg
Q&A,,How many stars does a U.S. Army Lieutenant General receive?,,,,,Three,,3/31/2019,1,Reg
Q&A,,True or False: The word “adjective” is a noun.,,,,,TRUE,,3/31/2019,1,Reg
Q&A,,In which city would you find the Notre Dame cathedral?,,,,,"""Paris""",,4/1/2019,1,Reg
Q&A,,Woodlawn cemetery and Van Cortlandt Park are found n which borough of New York?,,,,,Bronx,,4/1/2019,1,Reg
Q&A,,what daytime soap opera takes place in the fictional town of Salem?,,,,,Days of Our Lives,,11/28/2022,2,Reg
Q&A,,"On August 6th, 1890, William Kemmler becomes the first person to be legally executed using this form of capital punishment?",,,,,Electric chair,,11/28/2022,2,Reg
Q&A,,It's the study of the Earth,,,,,Geology,,11/28/2022,2,Reg
Q&A,,"Berta, Alice Nelson, Rosie the Robot all have this in common?",,,,,Maids (Housekeepers),,11/28/2022,2,Reg
Q&A,,This town in Sicily lends its name to a fortified dessert wine,,,,,Marsala,,11/28/2022,2,Reg
Q&A,,Name the Duchess who was at the top of the most Googled for 2018?,,,,,Meghan Markle,,4/1/2019,1,Reg
Q&A,,"On March 10th, 2005 this singer arrived in Santa Barbara court for his child abuse trial an hour late dressed in his pajamas after being treated for a back injury",,,,,Michael Jackson,,4/1/2019,1,Reg
Q&A,,In 2016 this car company discontinued its half-million-dollar Phantom coupe,,,,,Rolls Royce,,4/1/2019,1,Reg
Q&A,,"Your friend wears glasses, and she sends you a smiley that shows she is smiling! What does she type to show a smile with her wearing glasses?",,,,,8-) eight dash end parentheses,,4/2/2019,1,Reg
Q&A,,What 2013 animated Disney film features a theme song performed by Idina Menzel?,,,,,Frozen,,4/2/2019,1,Reg
Q&A,,What TV series took place at the Seattle Grace Hospital?,,,,,Grey’s Anatomy,,4/2/2019,1,Reg
Q&A,,Who was President of the Confederate States of America?,,,,,Jefferson Davis,,4/2/2019,1,Reg
Q&A,,What is the Japanese word for empty orchestra?,,,,,Karaoke,,9/18/2022,2,Reg
Q&A,,What company first developed photographic film?,,,,,Kodak,,9/18/2022,2,Reg
Q&A,,Charles Lutwidge Dodgson is the real name of what famous Alice’s Adventures in Wonderland author?,,,,,Lewis Carroll,,11/28/2022,2,Reg
Q&A,,"In 1912 he was the Maine (& only) man in his new clothing business; today, the company has annual sales of $1.6 billion.",,,,,LL Bean,,11/28/2022,2,Reg
Q&A,,What two colors appear in the name of a 1960 children's book by Dr. Seuss?,,,,,Red and Blue,,11/28/2022,2,Reg
Q&A,,What villain is a sea witch who once lived in a royal palace until she was banished?,,,,,Ursula,,4/2/2019,1,Reg
Q&A,,This island nation is close in size to Pennsylvania & close in proximity to Florida.,,,,,Cuba,,4/3/2019,1,Reg
Q&A,,"What sort of substances are adrenaline, cortisone and insulin? Hormone, Enzyme or Proteins.",,,,,Hormones,,4/3/2019,1,Reg
Q&A,,"In a triangle, the side opposite of the right angle is called the what?",,,,,Hypotenuse (hi pot ten noose),,4/3/2019,1,Reg
Q&A,,The first Stanford player to win the Heisman Trophy was this quarterback who led the Raiders to victory in Super Bowl XV (15),,,,,Jim Plunkett,,4/3/2019,1,Reg
Q&A,,13 letter word; to perform this process of restoring breath & heartbeat.,,,,,Resuscitation,,4/3/2019,1,Reg
Q&A,,"What television show coined the phrase Yada, Yada, Yada?",,,,,Seinfeld,,11/28/2022,2,Reg
Q&A,,What singer was killed by her fan club president in 1995?,,,,,Selena,,4/3/2019,1,Reg
Q&A,,"Streetwise cops Paul Michael Glaser (Glay sher)& David Soul, or Ben Stiller and Owen Wilson",,,,,Starsky and Hutch,,4/3/2019,1,Reg
Q&A,,"In football, a player who acts or speaks in a manner deemed to be intentionally harmful or objectionable will be penalized for this.",,,,,Unsportsmanlike Conduct,,12/29/2022,2,Reg
Q&A,,"What is the average depth of Lake Tahoe? 100 feet, 1000 feet or 10,000 feet",,,,,1000 Feet,,4/4/2019,1,Reg
Q&A,,The first episode of The Dick Van Dyke Show aired in what decade?,,,,,1960’s (1961),,9/18/2022,2,Reg
Q&A,,"According to legend, what two pair of cards was “Wild Bill” Hickok holding when he was murdered?",,,,,Aces and Eights,,9/18/2022,2,Reg
Q&A,,What was the first city to be leveled by a plutonium based atomic bomb?,,,,,Hiroshima,,9/18/2022,2,Reg
Q&A,,"Which actor has ""Wino Forever"" tattooed on his body?",,,,,Johnny Depp,,4/4/2019,1,Reg
Q&A,,Cornelius the rooster can be found on what breakfast cereal?,,,,,Kellogg’s Corn Flakes,,4/4/2019,1,Reg
Q&A,,What is the call sign of any United States Marine Corps aircraft carrying the President of the United States?,,,,,Marine One,,4/4/2019,1,Reg
Q&A,,He was only 16 when he wrote the hit “When I’m 64”?,,,,,Paul McCartney,,4/4/2019,1,Reg
Q&A,,What is the name of the closest star to the earth?,,,,,Sun,,4/4/2019,1,Reg
Q&A,,Royal purple and old gold are the official colors of this sec university?,,,,,"""Louisiana State University"" (LSU)",,4/7/2019,1,Reg
Q&A,,"Which game, now a popular sport, was originally called Whiff-Whaff in the late 19th century?",,,,,"""Ping-Pong"" (Table Tennis Acceptable)",,4/7/2019,1,Reg
Q&A,,"In the English language, what is the term for a word that identifies or describes a noun or pronoun?",,,,,Adjective,,4/7/2019,1,Reg
Q&A,,What large brewing company created a responsible drinking campaign and website called beerresponsible.com?,,,,,Anheuser-Busch,,4/7/2019,1,Reg
Q&A,,Jaques Cousteau invented it and Jethro Tull sang about it?,,,,,Aqua Lung,,4/7/2019,1,Reg
Q&A,,It is a Traditional Nuns' clothing,,,,,Habit,,4/7/2019,1,Reg
Q&A,,It is clear that this director has a thing for killer heels. Example; when he drinks off the foot of a Killer Vampire in From Dust till Dawn.,,,,,Quentin Tarantino's,,4/7/2019,1,Reg
Q&A,,Two eastern states have major cities named Charleston. Please name one.,,,,,South Carolina and West Virginia,,4/7/2019,1,Reg
Q&A,,"True or False Lady Tremaine was the villain in ""Cinderella"".",,,,,TRUE,,4/7/2019,1,Reg
Q&A,,Mariah Carey sand her ballad One fine day with members of which 90’s R&B group?,,,,,Boyz II Men,,4/8/2019,1,Reg
Q&A,,"What is the last name of the acting family that includes brothers David, Robert, Keith, Bruce and their father John?",,,,,Carradine,,4/8/2019,1,Reg
Q&A,,What sort of animal is a porgy?,,,,,Fish,,4/8/2019,1,Reg
Q&A,,Jim Davies created which cartoon animal?,,,,,Garfield,,4/8/2019,1,Reg
Q&A,,"In track and field, which throwing event does not start in a circle?",,,,,Javelin,,9/19/2022,2,Reg
Q&A,,Once called Quintilis which month in honor of Caesar after his death?,,,,,July,,9/19/2022,2,Reg
Q&A,,The work brackish means slightly what?,,,,,Salty,,9/19/2022,2,Reg
Q&A,,What can’t you do if you suffer from anosmia?,,,,,Smell,,9/19/2022,2,Reg
Q&A,,What nationality is the operatic tenor Placido Domingo?,,,,,Spanish,,9/19/2022,2,Reg
Q&A,,"Ziggy Marley compared this athlete with his ""Jamaican flair"" to Ziggy's own legendary father",,,,,Usain Bolt,,4/8/2019,1,Reg
Q&A,,All MasterCard numbers start with what digit?,,,,,5,,4/9/2019,1,Reg
Q&A,,What is the Value of the Roman Numeral “L”,,,,,50,,4/9/2019,1,Reg
Q&A,,Name the spice girl nickname that comes first alphabetically?,,,,,Baby,,4/9/2019,1,Reg
Q&A,,What is the 1st name of the French Impressionist Monet?,,,,,Claude,,4/9/2019,1,Reg
Q&A,,"In the fictional sport Quidditch, catching this ends the game with an automatic win.",,,,,Golden Snitch,,12/17/2022,2,Reg
Q&A,,What does Alice celebrate at the tea party in Alice in wonderland?,,,,,Her UnBirthday,,12/17/2022,2,Reg
Q&A,,"What popular Sesame Street character was an ""imaginary friend"" for its first seventeen seasons?",,,,,Mr. Snuffleupagus.,,12/17/2022,2,Reg
Q&A,,"What do the following have in common: “Guitar Shops, Kites, Group of Symbols in Computer Programming”?",,,,,strings,,12/17/2022,2,Reg
Q&A,,What is the Sarbonne in Paris?,,,,,University,,4/9/2019,1,Reg
Q&A,,"On ""The Simpsons"", what poet is buried in Springfield Cemetery in the location where Homer once thought his mother was buried?",,,,,Walt Whitman,,12/17/2022,2,Reg
Q&A,,"How many degrees are in an acute triangle: A) Less than 90, B) More than 90, C) Exactly 135.",,,,,A) Less than 90,,12/17/2022,2,Reg
Q&A,,The American Invasion of the Bay of Pigs was an attempt to overthrow the government of which Country?,,,,,Cuba,,12/17/2022,2,Reg
Q&A,,Name the little green Martian who was sent to study the Flintstones and Rubbles.,,,,,Gazoo it was not Kazoo,,12/17/2022,2,Reg
Q&A,,"Which is farthest North, Helsinki, Warsaw, or Moscow",,,,,Helsinki,,9/19/2022,2,Reg
Q&A,,What was “Weezy” Jefferson’s first name?,,,,,Louise,,9/19/2022,2,Reg
Q&A,,Which cotton fabric often used for dresses and curtains and is named after the Iraqi town Mosul?,,,,,Muslin,,9/19/2022,2,Reg
Q&A,,Which is the name of the Christian patron Saint of Travelers?,,,,,Saint Christopher,,4/10/2019,1,Reg
Q&A,,How many stars does a U.S. Army Major General receive?,,,,,Two,,4/10/2019,1,Reg
Q&A,,"Who was the first rapper to hit #1 on the Billboard Hot 100 singles chart? Eminem, Vanilla Ice, or Bobby Brown",,,,,Vanilla Ice,,9/19/2022,2,Reg
Q&A,,"In 1888, Prostitute, Mary Ann Nichols was the first victim of this serial killer",,,,,“Jack the Ripper,,12/17/2022,2,Reg
Q&A,,Who wrote Black Beauty?,,,,,Anna Sewell,,12/17/2022,2,Reg
Q&A,,This is a play called by the quarterback at the line of scrimmage to make a change from the play that was called in the huddle?,,,,,Audible,,4/11/2019,1,Reg
Q&A,,Who played Roger Murtaugh in the 1987 film Lethal Weapon?,,,,,Danny Glover,,4/11/2019,1,Reg
Q&A,,What term is used to refer to a master glassblower?,,,,,Gaffer,,4/11/2019,1,Reg
Q&A,,Suzi Quatro played Leather Tuscadero (Tuss Kid dare o) on which 70’s sitcom?,,,,,Happy Days,,4/11/2019,1,Reg
Q&A,,Robert James Ritchie is better known to his fans by this name?,,,,,Kid Rock,,4/11/2019,1,Reg
Q&A,,"She won 2 Nobel prizes, one for the joint investigation of uranium and radioactive materials, and one for chemistry.",,,,,Marie Curie,,4/11/2019,1,Reg
Q&A,,Volvo is based out of which Country?,,,,,Sweden,,4/11/2019,1,Reg
Q&A,,Barry Allen wakes up 9 months after he was struck by lightning and discovers that he has become what super hero?,,,,,The Flash,,4/11/2019,1,Reg
Q&A,,"Which of these is a prime number; 15, 17, 21, or 24?",,,,,17,,4/14/2019,1,Reg
Q&A,,What number is associated with the letters PQRS on a phone?,,,,,Answer 7,,4/14/2019,1,Reg
Q&A,,What color is the hope diamond?,,,,,Blue,,4/14/2019,1,Reg
Q&A,,Which Aviator was nicknamed the lone eagle?,,,,,Charles Lindenberg,,4/14/2019,1,Reg
Q&A,,"Which is smaller, the rat collie, or the chihuahua?",,,,,Chihuahua,,4/14/2019,1,Reg
Q&A,,Which month of the year comes 6th alphabetically?,,,,,July,,4/14/2019,1,Reg
Q&A,,Who was the Quarterback for the 49ers when they lost Superbowl 47?,,,,,Kaepernick,,4/14/2019,1,Reg
Q&A,,Which one of the Spice Girls was honored with dame-hood in 2017?,,,,,Posh Victoria Beckham,,4/14/2019,1,Reg
Q&A,,Who directed the Movie Jaws?,,,,,Spielberg,,4/14/2019,1,Reg
Q&A,,Who founded the news channel CNN?,,,,,Ted Turner,,4/14/2019,1,Reg
Q&A,,Which two countries reunited in 1976 after 22 years of separation and hostility?,,,,,"""North and South Vietnam""",,4/15/2019,1,Reg
Q&A,,"What are the street lights in Hershey, Pa. designed to look like?",,,,,(foil-wrapped Hershey chocolate) kisses,,4/15/2019,1,Reg
Q&A,,Which river is also the name of a member of a tribe of legendary female warriors?,,,,,Amazon,,4/15/2019,1,Reg
Q&A,,Which Sport has a Hall of Fame in Springfield Massachusetts?,,,,,Basketball,,4/15/2019,1,Reg
Q&A,,Which TV sitcom was mainly filmed in the Bull and Finch Pub?,,,,,Cheers,,4/15/2019,1,Reg
Q&A,,In the TV sitcom what was Frasier’s surname?,,,,,Crane,,4/15/2019,1,Reg
Q&A,,What do Louisville natives call the week before the first Sunday in May?,,,,,Derby Week,,4/15/2019,1,Reg
Q&A,,Who was the 41st president of the US?,,,,,George Bush,,4/15/2019,1,Reg
Q&A,,Which one of the Simpsons wore 13AA shoes?,,,,,Marge,,4/15/2019,1,Reg
Q&A,,How many years does a silver wedding celebrate?,,,,,25,,4/16/2019,1,Reg
Q&A,,What was the original flavor of the filling in Twinkies?,,,,,Banana or Banana Cream,,4/16/2019,1,Reg
Q&A,,"Named for his red footwear, what is the name of Dora the Explorer's monkey companion?",,,,,Boots,,4/16/2019,1,Reg
Q&A,,What delicacy is known as “pickled roe”?,,,,,Caviar,,4/16/2019,1,Reg
Q&A,,What arthropod has the most legs?,,,,,Millipede,,4/16/2019,1,Reg
Q&A,,"How many people tuned in for the Game of Thrones season premier: 14-15 million, 16-17 million or over 17 million?",,,,,"Over 17
17.4",,4/16/2019,1,Reg
Q&A,,What was the name of the girl gang in Grease?,,,,,Pink Ladies,,4/16/2019,1,Reg
Q&A,,What was the name of the passenger train service created in 1883 that connected Paris to Constantinople?,,,,,The Orient Express,,4/16/2019,1,Reg
Q&A,,Name the city that fell to “The Wooden Horse”?,,,,,Troy,,4/16/2019,1,Reg
Q&A,,Jack Bauer was the main character of what TV thriller?,,,,,24,,4/17/2019,1,Reg
Q&A,,The first episode of American Idol aired in what year?,,,,,2001,,4/17/2019,1,Reg
Q&A,,What did Jack Horner pull out of his pie?,,,,,A Plum,,4/17/2019,1,Reg
Q&A,,What two states split Lake Tahoe?,,,,,California and Nevada,,4/17/2019,1,Reg
Q&A,,"The coffee shop, Central Perk, was a common setting on what TV series?",,,,,Friends,,4/17/2019,1,Reg
Q&A,,Who is generally credited with manufacturing the first affordable automobile?,,,,,Henry Ford,,4/17/2019,1,Reg
Q&A,,Dockers is a brand of khaki garments from what clothing company?,,,,,Levi Strauss & Co.,,4/17/2019,1,Reg
Q&A,,What film studio’s production logo features a roaring lion?,,,,,Metro-Goldwyn-Mayer,,4/17/2019,1,Reg
Q&A,,The Saturday Evening post featured magazine covers by this artist.,,,,,Norman Rockwell,,4/17/2019,1,Reg
Q&A,,Barclays Center is in what city?,,,,,NYC,,4/17/2019,1,Reg
Q&A,,How many tablespoons are in a cup of sugar?,,,,,16,,4/18/2019,1,Reg
Q&A,,What is the second largest continent?,,,,,Africa,,4/18/2019,1,Reg
Q&A,,"In 2010, the ""Glee"" cast had 80 singles on the Billboard Hot 100 charts during the calendar year breaking a record set by what group who had 31 songs in a single year?",,,,,Beatles,,4/18/2019,1,Reg
Q&A,,"Iron man and paranoid were both U.S. billboard hits for this band? """,,,,,Black Sabbath,,4/18/2019,1,Reg
Q&A,,What is the meat in Coq au vin( Coe Coe vin)?,,,,,Chicken,,4/18/2019,1,Reg
Q&A,,What was General Custer’s 1st name?,,,,,George,,4/18/2019,1,Reg
Q&A,,What Irish beer has its founder's signature on each and every bottle of beer that it produces?,,,,,Guinness,,4/18/2019,1,Reg
Q&A,,"What do the following have in common: “Peter Pan, Tacklebox, Boxer”?",,,,,Hook,,4/18/2019,1,Reg
,,"In geology, what is the outermost solid shell of a rocky planet or natural satellite, which is chemically distinct from the underlying mantle?",,,,,The Crust,,4/18/2019,1,Reg
,,Corazon Aquino was the first woman to hold the position of President of what country?,,,,,The Philippines.,,4/18/2019,1,
,,"What popular board game has playing cards named creative cat, data head, star performer and word worm?",,,,,"""Cranium""",,4/21/2019,1,
,,"Who were the first two U.S. Presidents with the same initials, first and last names.",,,,,"4th pres. James Madison & 5th pres. James Monroe""",,4/21/2019,1,
,,In which Olympic sport did the Jamaican team compete in the movie “Cool Runnings”?,,,,,Bobsled,,4/21/2019,1,
,,What is the three-letter abbreviation for desktop publishing?,,,,,DTP,,4/21/2019,1,
,,"Who plays ""Luke Skywalker"" in the 2015 film Star Wars, The force awakens?",,,,,Mark Hammil,,4/21/2019,1,
